data_dte,Airport Name,CITY,STATE,COUNTRY,Scheduled,Charter,Total
3/1/20,"Corpus Christi, TX: Corpus Christi International",CORPUS CHRISTI,TEXAS,USA,54,160,214
3/1/20,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,593,593
3/1/20,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,374745,2106,376851
3/1/20,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,0,1401,1401
3/1/20,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,458681,1274,459955
3/1/20,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,49029,4,49033
3/1/20,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,25,142,167
3/1/20,"Mission/McAllen/Edinburg, TX: McAllen Miller International",MISSION/MCALLEN,TEXAS,USA,0,5,5
3/1/20,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,8565,497,9062
3/1/20,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,44873,3914,48787
3/1/20,"Burlington, VT: Burlington International",BURLINGTON,VERMONT,USA,35,0,35
3/1/20,"Norfolk, VA: Norfolk International",NORFOLK,VIRGINIA,USA,4,0,4
3/1/20,"Kenmore, WA: Kenmore Air Harbor",KENMORE,WASHINGTON,USA,0,8,8
3/1/20,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,9,9
3/1/20,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,318,1,319
3/1/20,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,176168,2,176170
3/1/20,"Green Bay, WI: Green Bay Austin Straubel International",GREEN BAY,WISCONSIN,USA,1,0,1
3/1/20,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,2130,0,2130
3/1/20,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,80,0,80
3/1/20,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,567,23,590
3/1/21,"Guam, TT: Andersen AFB",ANDERSON AFB,#VALUE!,#VALUE!,0,102,102
3/1/21,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,3444,93,3537
3/1/21,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,17,0,17
3/1/21,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,19341,279,19620
3/1/21,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",250,5,255
3/1/21,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",4444,0,4444
3/1/21,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",738,1,739
3/1/21,"Huntsville, AL: Huntsville International-Carl T Jones Field",HUNTSVILLE/DECATUR,ALABAMA,USA,0,10,10
3/1/21,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,186,0,186
3/1/21,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,82507,0,82507
3/1/21,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,34,34
3/1/21,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,211,2,213
3/1/21,"Carlsbad, CA: McClellan-Palomar",CARLSBAD,CALIFORNIA,USA,0,2,2
3/1/21,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,14067,0,14067
3/1/21,"Hawthorne, CA: Jack Northrop Field/Hawthorne Municipal",HAWTHORNE,CALIFORNIA,USA,0,10,10
3/1/21,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,463,12,475
3/1/21,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,342570,112,342682
3/1/21,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,157,157
3/1/21,"Napa, CA: Napa County",NAPA,CALIFORNIA,USA,0,1,1
3/1/21,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,16395,0,16395
3/1/21,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,2728,0,2728
3/1/21,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,17843,0,17843
3/1/21,"Sacramento, CA: Sacramento Mather",SACRAMENTO,CALIFORNIA,USA,0,6,6
3/1/21,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,15,15
3/1/21,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,9177,537,9714
3/1/21,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,125880,13,125893
3/1/21,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,9132,10,9142
3/1/21,"Santa Ana, CA: John Wayne Airport-Orange County",SANTA ANA,CALIFORNIA,USA,5974,11,5985
3/1/21,"Santa Barbara, CA: Santa Barbara Municipal",SANTA BARBARA,CALIFORNIA,USA,0,24,24
3/1/21,"Aspen, CO: Aspen Pitkin County Sardy Field",ASPEN,COLORADO,USA,0,2,2
3/1/21,"Broomfield, CO: Rocky Mountain Metro",BROOMFIELD,COLORADO,USA,0,2,2
3/1/21,"Denver, CO: Centennial",DENVER,COLORADO,USA,0,1,1
3/1/21,"Denver, CO: Denver International",DENVER,COLORADO,USA,104903,3,104906
3/1/21,"Eagle, CO: Eagle County Regional",EAGLE,COLORADO,USA,0,1,1
3/1/21,"New Haven, CT: Tweed New Haven",NEW HAVEN,CONNECTICUT,USA,0,12,12
3/1/21,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,311,0,311
3/1/21,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,125684,2096,127780
3/1/21,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,7,7
3/1/21,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,0,1745,1745
3/1/21,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,225542,515,226057
3/1/21,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,525,3,528
3/1/21,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,171,15,186
3/1/21,"Melbourne, FL: Melbourne Orlando International",MELBOURNE,FLORIDA,USA,0,15,15
3/1/21,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,615212,7330,622542
3/1/21,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,132,132
3/1/21,"Miami, FL: Watson Island International",MIAMI,FLORIDA,USA,0,28,28
3/1/21,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,31,31
3/1/21,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,12,12
3/1/21,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,68326,91,68417
3/1/21,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,1,1
3/1/21,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,4191,7,4198
3/1/21,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,52,131,183
3/1/21,"Atlanta, GA: Fulton County Exec Charlie Brown Field",ATLANTA,GEORGIA,USA,0,15,15
3/1/21,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,259529,5,259534
3/1/21,"Boise, ID: Boise Air Terminal",BOISE,IDAHO,USA,0,2,2
3/1/21,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,8,8
3/1/21,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,30857,28,30885
3/1/21,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,266584,2,266586
3/1/21,"Chicago, IL: Du Page County",CHICAGO,ILLINOIS,USA,0,15,15
3/1/21,"Waukegan, IL: Waukegan National",WAUKEGAN,ILLINOIS,USA,0,6,6
3/1/21,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,3775,2,3777
3/1/21,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,472,1379,1851
3/1/21,"Martha's Vineyard, MA: Martha's Vineyard Airport",MARTHA'S VINEYARD,MA,USA,0,3,3
3/1/21,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,0,15,15
3/1/21,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,35363,226,35589
3/1/21,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,40,40
3/1/21,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,77979,15,77994
3/1/21,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,45698,2,45700
3/1/21,"Lansing, MI: Capital Region International",LANSING,MICHIGAN,USA,0,734,734
3/1/21,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,76452,0,76452
3/1/21,"Rochester, MN: Rochester International",ROCHESTER,MINNESOTA,USA,0,9,9
3/1/21,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,4458,0,4458
3/1/21,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,16242,0,16242
3/1/21,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,16834,38,16872
3/1/21,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,3003,0,3003
3/1/21,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,279307,36,279343
3/1/21,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,367,367
3/1/21,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,14,14
3/1/21,"Santa Fe, NM: Santa Fe Municipal",SANTA FE,NEW MEXICO,USA,0,11,11
3/1/21,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,137,0,137
3/1/21,"Buffalo, NY: Buffalo Niagara International",BUFFALO,NEW YORK,USA,0,2,2
3/1/21,"East Farmingdale, NY: Republic",FARMINGDALE,NEW YORK,USA,0,46,46
3/1/21,"Islip, NY: Long Island MacArthur",ISLIP/LONG ISLAND,NEW YORK,USA,0,1,1
3/1/21,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,558313,23,558336
3/1/21,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,365,0,365
3/1/21,"Rochester, NY: Frederick Douglass Grtr Rochester International",ROCHESTER,NEW YORK,USA,0,6,6
3/1/21,"Westhampton, NY: Francis S. Gabreski",WESTHAMPTON,NEW YORK,USA,0,3,3
3/1/21,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,124,124
3/1/21,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,143999,0,143999
3/1/21,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,2448,2,2450
3/1/21,"Wilmington, NC: Wilmington International",WILMINGTON,NORTH CAROLINA,USA,91,0,91
3/1/21,"Fargo, ND: Hector International",FARGO,NORTH DAKOTA,USA,0,2,2
3/1/21,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,621,1898,2519
3/1/21,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,3462,1,3463
3/1/21,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,1379,6,1385
3/1/21,"Portland, OR: Portland International",PORTLAND,OREGON,USA,4958,0,4958
3/1/21,"Harrisburg, PA: Harrisburg International",HARRISBURG,PENNSYLVANIA,USA,0,2,2
3/1/21,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,50208,18,50226
3/1/21,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,0,477,477
3/1/21,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,0,2,2
3/1/21,"Greer, SC: Greenville-Spartanburg International",GREENVILLE/SPARTANBURG,SC,USA,84,1,85
3/1/21,"Columbia, SC: Columbia Metropolitan",COLUMBIA,SOUTH CAROLINA,USA,171,0,171
3/1/21,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,2056,0,2056
3/1/21,"Smyrna, TN: Smyrna Airport",SMYRNA,TENNESSEE,USA,0,4,4
3/1/21,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,7901,13,7914
3/1/21,"Brownsville, TX: Brownsville South Padre Island International",BROWNSVILLE,TEXAS,USA,0,727,727
3/1/21,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,45,45
3/1/21,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,388494,106,388600
3/1/21,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,301,24,325
3/1/21,"Harlingen/San Benito, TX: Valley International",HARLINGEN,TEXAS,USA,0,85,85
3/1/21,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,352330,1341,353671
3/1/21,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,40874,0,40874
3/1/21,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,0,690,690
3/1/21,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,31546,230,31776
3/1/21,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,37498,0,37498
3/1/21,"Rutland, VT: Rutland - Southern Vermont Regional",RUTLAND,VERMONT,USA,0,2,2
3/1/21,"Norfolk, VA: Norfolk International",NORFOLK,VIRGINIA,USA,247,0,247
3/1/21,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,3,3
3/1/21,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,74116,0,74116
3/1/21,"Tacoma, WA: McChord Field",TACOMA,WASHINGTON,USA,0,97,97
3/1/21,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,0,5108,5108
3/1/21,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,0,2,2
3/1/21,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,757,25,782
3/1/22,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,18719,0,18719
3/1/22,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,91,0,91
3/1/22,"Saipan, TT: Francisco C. Ada Saipan International",SAIPAN,#VALUE!,#VALUE!,2329,0,2329
3/1/22,"San Juan, PR: Isla Grande",SAN JUAN,#VALUE!,#VALUE!,0,2,2
3/1/22,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,57226,935,58161
3/1/22,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",10846,4,10850
3/1/22,"Lihue, HI: Lihue Airport",LIHUE,KAUAI,"HAWAII, USA",6386,0,6386
3/1/22,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",40859,24,40883
3/1/22,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",77253,47,77300
3/1/22,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",9266,4,9270
3/1/22,"Birmingham, AL: Birmingham-Shuttlesworth International",BIRMINGHAM,ALABAMA,USA,65,0,65
3/1/22,"Huntsville, AL: Huntsville International-Carl T Jones Field",HUNTSVILLE/DECATUR,ALABAMA,USA,126,0,126
3/1/22,"Mobile, AL: Mobile Regional",MOBILE,ALABAMA,USA,141,0,141
3/1/22,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,0,164,164
3/1/22,"Fairbanks, AK: Fairbanks International",FAIRBANKS,ALASKA,USA,0,98,98
3/1/22,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,183502,116,183618
3/1/22,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,50,50
3/1/22,"Tucson, AZ: Marana Regional",TUCSON,ARIZONA,USA,0,2,2
3/1/22,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,0,8,8
3/1/22,"Rogers, AR: Rogers Executive Carter Field",ROGERS,ARKANSAS,USA,0,5,5
3/1/22,"Burbank, CA: Bob Hope",BURBANK,CALIFORNIA,USA,879,2,881
3/1/22,"Carlsbad, CA: McClellan-Palomar",CARLSBAD,CALIFORNIA,USA,0,25,25
3/1/22,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,24158,0,24158
3/1/22,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,48168,96,48264
3/1/22,"Long Beach, CA: Long Beach Airport",LONG BEACH,CALIFORNIA,USA,0,101,101
3/1/22,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,1052013,732,1052745
3/1/22,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,126,126
3/1/22,"Monterey, CA: Monterey Regional",MONTEREY,CALIFORNIA,USA,0,3,3
3/1/22,"Mountain View, CA: Moffett Federal Airfield",MOUNTAIN VIEW,CALIFORNIA,USA,0,24,24
3/1/22,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,25971,1392,27363
3/1/22,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,14324,0,14324
3/1/22,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,27846,171,28017
3/1/22,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,39,39
3/1/22,"San Diego, CA: Miramar MCAS",SAN DIEGO,CALIFORNIA,USA,161,0,161
3/1/22,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,45878,88,45966
3/1/22,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,522980,69,523049
3/1/22,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,41163,186,41349
3/1/22,"San Luis Obispo, CA: San Luis County Regional",SAN LUIS OBISPO,CALIFORNIA,USA,0,4,4
3/1/22,"Santa Ana, CA: John Wayne Airport-Orange County",SANTA ANA,CALIFORNIA,USA,24238,27,24265
3/1/22,"Aspen, CO: Aspen Pitkin County Sardy Field",ASPEN,COLORADO,USA,0,7,7
3/1/22,"Denver, CO: Denver International",DENVER,COLORADO,USA,262335,374,262709
3/1/22,"Eagle, CO: Eagle County Regional",EAGLE,COLORADO,USA,0,11,11
3/1/22,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,14407,0,14407
3/1/22,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,438386,2324,440710
3/1/22,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,52,52
3/1/22,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,0,9,9
3/1/22,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,2165,107,2272
3/1/22,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,521122,1033,522155
3/1/22,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,38273,33,38306
3/1/22,"Fort Pierce, FL: Treasure Coast International",FT. PIERCE,FLORIDA,USA,0,7,7
3/1/22,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,466,29,495
3/1/22,"Lakeland, FL: Lakeland Linder International",LAKELAND,FLORIDA,USA,0,13,13
3/1/22,"Melbourne, FL: Melbourne Orlando International",MELBOURNE,FLORIDA,USA,0,1933,1933
3/1/22,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,1613428,17486,1630914
3/1/22,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,182,182
3/1/22,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,155,155
3/1/22,"Orlando, FL: Executive",ORLANDO,FLORIDA,USA,0,15,15
3/1/22,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,388762,3627,392389
3/1/22,"Sanford, FL: Orlando Sanford International",SANFORD,FLORIDA,USA,9971,0,9971
3/1/22,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,47,47
3/1/22,"Sebring, FL: Sebring Regional",SEBRING,FLORIDA,USA,0,19,19
3/1/22,"St. Augustine, FL: Northeast Florida Regional",ST. AUGUSTINE,FLORIDA,USA,0,2,2
3/1/22,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,3777,0,3777
3/1/22,"Stuart, FL: Witham Field",STUART,FLORIDA,USA,0,7,7
3/1/22,"Tallahassee, FL: Tallahassee International",TALLAHASSEE,FLORIDA,USA,163,0,163
3/1/22,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,68957,553,69510
3/1/22,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,8510,264,8774
3/1/22,"Atlanta, GA: Dekalb Peachtree",ATLANTA,GEORGIA,USA,0,5,5
3/1/22,"Atlanta, GA: Fulton County Exec Charlie Brown Field",ATLANTA,GEORGIA,USA,0,14,14
3/1/22,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,717281,142,717423
3/1/22,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,157,44,201
3/1/22,"Brunswick, GA: Brunswick Golden Isles",ST. SIMONS ISLAND,GEORGIA,USA,0,22,22
3/1/22,"Boise, ID: Boise Air Terminal",BOISE,IDAHO,USA,139,0,139
3/1/22,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SUN VALLEY,IDAHO,USA,0,4,4
3/1/22,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,18,18
3/1/22,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,55039,234,55273
3/1/22,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,758202,11,758213
3/1/22,"Chicago, IL: Du Page County",CHICAGO,ILLINOIS,USA,0,6,6
3/1/22,"Waukegan, IL: Waukegan National",WAUKEGAN,ILLINOIS,USA,0,10,10
3/1/22,"Bloomington, IN: Monroe County",BLOOMINGTON,INDIANA,USA,0,54,54
3/1/22,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,4891,374,5265
3/1/22,"Wichita, KS: Wichita Dwight D Eisenhower National",WICHITA,KANSAS,USA,0,1,1
3/1/22,"Lexington, KY: Blue Grass",LEXINGTON/FRANKFORT,KENTUCKY,USA,0,3,3
3/1/22,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,635,635
3/1/22,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,6407,7,6414
3/1/22,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,4082,40,4122
3/1/22,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,83954,19,83973
3/1/22,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,515,515
3/1/22,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,342857,378,343235
3/1/22,"Battle Creek, MI: Battle Creek Executive at Kellogg Field",BATTLE CREEK,MICHIGAN,USA,0,2,2
3/1/22,"Detroit, MI: Coleman A. Young Municipal",DETROIT,MICHIGAN,USA,0,10,10
3/1/22,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,158864,157,159021
3/1/22,"Pontiac, MI: Oakland County International",PONTIAC,MICHIGAN,USA,0,5,5
3/1/22,"International Falls, MN: Falls International Einarson Field",INTERNATIONAL FALLS,MINNESOTA,USA,0,3,3
3/1/22,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,249826,563,250389
3/1/22,"Rochester, MN: Rochester International",ROCHESTER,MINNESOTA,USA,0,3,3
3/1/22,"Columbia, MO: Columbia Regional",COLUMBIA,MISSOURI,USA,0,29,29
3/1/22,"Kansas City, MO: Charles B. Wheeler Downtown",KANSAS CITY,MISSOURI,USA,0,1,1
3/1/22,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,6572,29,6601
3/1/22,"St. Louis, MO: Bi-State Parks",ST. LOUIS,MISSOURI,USA,0,136,136
3/1/22,"St. Louis, MO: Spirit of St. Louis",ST. LOUIS,MISSOURI,USA,0,3,3
3/1/22,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,33127,1959,35086
3/1/22,"Bozeman, MT: Bozeman Yellowstone International",BOZEMAN,MONTANA,USA,0,6,6
3/1/22,"Great Falls, MT: Great Falls International",GREAT FALLS,MONTANA,USA,0,10,10
3/1/22,"Greensboro/High Point, NC: Piedmont Triad International",GREENSBORO/HIGH POINT,NC,USA,0,13,13
3/1/22,"Lincoln, NE: Lincoln Airport",LINCOLN,NEBRASKA,USA,0,40,40
3/1/22,"Omaha, NE: Eppley Airfield",OMAHA,NEBRASKA,USA,0,14,14
3/1/22,"Elko, NV: Elko Regional",ELKO,NEVADA,USA,0,1,1
3/1/22,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,154099,143,154242
3/1/22,"Las Vegas, NV: Henderson Executive",LAS VEGAS,NEVADA,USA,0,2,2
3/1/22,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,4758,0,4758
3/1/22,"Portsmouth, NH: Portsmouth International at Pease",PORTSMOUTH,NEW HAMPSHIRE,USA,0,6,6
3/1/22,"Atlantic City, NJ: Atlantic City International",ATLANTIC CITY,NEW JERSEY,USA,309,0,309
3/1/22,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,811919,666,812585
3/1/22,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,464,464
3/1/22,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,11,11
3/1/22,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,0,6,6
3/1/22,"Buffalo, NY: Buffalo Niagara International",BUFFALO,NEW YORK,USA,2304,187,2491
3/1/22,"East Farmingdale, NY: Republic",FARMINGDALE,NEW YORK,USA,0,128,128
3/1/22,"Islip, NY: Long Island MacArthur",ISLIP/LONG ISLAND,NEW YORK,USA,0,8,8
3/1/22,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,1744000,518,1744518
3/1/22,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,72975,0,72975
3/1/22,"Syracuse, NY: Syracuse Hancock International",SYRACUSE,NEW YORK,USA,46,0,46
3/1/22,"Westhampton, NY: Francis S. Gabreski",WESTHAMPTON,NEW YORK,USA,0,4,4
3/1/22,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,238,238
3/1/22,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,250604,61,250665
